AccountID,Net Change over Forecast Period,Starting Amount,Ending Amount
5415656f-c5b6-4ac6-b28e-5531786075cc,-47031.46601713632,-26617.38119902047,-73648.84721615679
49f91fce-526b-46fa-9ac0-8c80b6eae3c7,-2694182.698987182,-109242.53612813653,-2803425.2351153186
a13be1bc-1289-457d-9d59-1316bb585a56,-105354594.46503755,-24689069.878061585,-130043664.34309913
16456,-22974.5347682211,30677.43781386804,7702.903045646942
79d9fdf9-fce1-4f64-87cc-0f04d7d872f0,-20444.455167767897,-21607.478974300757,-42051.934142068654
b69d52ff-fea8-4093-88b9-e1cad4f8ee4a,-13101658.434689134,-2559862.521536217,-15661520.95622535
c0f4ee3d-afa3-40b7-b73b-0e540001419c,-1038.7416027395584,788.4541996540743,-250.28740308548416
5e1b8362-3878-4fdb-a9d3-e273ad35e7f0,-33678007.25803135,-7811375.681469722,-41489382.93950108
b398f850-a27e-49e3-8cb6-f350432095d8,-482929.12283142156,-128736.51534369771,-611665.6381751193
f443efe5-5cf5-4f18-a119-854f7b06cf76,-24183.33622969654,-1190.336955972159,-25373.673185668697
09ddadf2-3973-4c64-b35c-6541c5976a59,-88050.2496045125,-60452.89580750824,-148503.14541202073
500b79aa-1517-4886-ab9b-5b1b4bb1da0b,,,
8b889168-cf1f-4633-8a02-2123ad7ac4d1,1356.904897972103,1467.5406613723105,2824.4455593444136
3782700a-e8de-4215-8f86-75a6ce84a041,-2469252.301829286,-165520.5331602536,-2634772.8349895393
9b1abd09-fb10-4eca-96ea-bb249009511a,90520.33904993515,-19185.112900462045,71335.2261494731
c980b50e-d4d7-468b-9ca8-d3d4494bc041,-2073145.8713827757,-161574.57811759564,-2234720.4495003712
e4c14997-7738-4507-918d-977f64935ad4,-688102.3127644573,-77197.52878796612,-765299.8415524234
37a4fd57-0597-4e55-bd80-30b98e0a213a,-1024731.9507585901,-131779.869242748,-1156511.8200013381
81d899e7-8481-4131-80d8-93916053860a,-7605672.694673909,-32920.4749174875,-7638593.169591396
2bac8fae-a740-4825-969d-e0fef687de43,-70440.85551534624,-46944.1830333113,-117385.03854865754
d45b603d-e01c-4d13-8c12-d454e5be45a2,-47688.24214303974,-48059.18795810304,-95747.43010114277
89ab357a-4bbf-477a-aaee-60c3aa659168,-3146985.5411976287,-868857.8427669483,-4015843.383964577
16445,-119200.35102830234,16454.52588508909,-102745.82514321324
853fe11e-99a8-4e92-ab71-cf5659c208d4,1240.384594827904,-1573.6794750147676,-333.29488018686357
37ae9858-3cde-4e00-b470-5d249c39b12b,-123309.10010557188,-53149.66720483447,-176458.76731040634
a01188e5-dc6e-4953-9fd3-30086e8a61d3,-281.0800591894017,-1488.808273970853,-1769.8883331602547
df539a88-770c-46e0-a988-5420f57e2fbf,-29536943.859745063,-6808942.6381421015,-36345886.497887164
16422,-32946.20214751898,-18689.734325176356,-51635.936472695335
b1a8e3ff-b811-4629-b37f-c303b4094e2c,-8114426.012169972,-210302.12018938822,-8324728.13235936
368453c5-a1c4-4d21-b2af-323209f7f90e,-6680.819519258617,3068.538922960084,-3612.280596298533
64af251e-201d-413e-9d8e-9462e20ac3ee,17.465142453160297,-9019.888410356774,-9002.423267903614
ea802ec1-df27-4862-b874-445a454bd7ae,3892195.290189687,-331222.59467509034,3560972.695514597
5ebd6820-eb51-402a-a10d-6f38cfe9f567,-850980.3851738329,-47927.636398208815,-898908.0215720417
ff5e8fef-8ea4-4f7a-a893-5a80e4117fc8,-84277.371980292,-19315.577661035553,-103592.94964132755
16461,-2387414.2624875596,-473859.45018604054,-2861273.7126736003
28e39ff6-8ea6-43f3-ba9f-20fe7b03aed2,-138.98925565181744,141.53336624542615,2.5441105936087114
bcbaacd9-9998-4869-aa10-20bd03e7e302,106.98275523850953,2922.5723370959076,3029.555092334417
6c23b7c6-7e43-4350-b335-27026cfdba22,-25268.009949712952,-12358.11933732084,-37626.12928703379
19bdb0e0-fb03-4ee4-a68c-f96085eb54e1,163.6089015370529,-264.8298412926467,-101.22093975559378
8bacc438-5861-4835-ab6b-b9a8a33e222e,-2526.5009431318495,1257.8108887691892,-1268.6900543626605
703f718c-79ac-42e9-a793-37e1795e7ef8,-3910.128917644517,-11359.689569234275,-15269.818486878792
365b8053-fe42-4214-b78d-012a2280ac31,22019.515982646248,-10503.225529353793,11516.290453292457
f729ad25-e543-4238-8d27-c29d94069de6,19771.547603010484,-4216.292668177769,15555.254934832716
2fb278a9-c2eb-4a9a-9e0c-ade7feb23ef1,-81052.64602268513,-48677.30283550057,-129729.9488581857
fe4c04ad-3268-4293-8446-e2b5ab9daabb,-2430.285447016404,9436.518286990839,7006.232839974435
2dbfa32f-a836-45cc-b383-cae52938e407,36742.82732681566,-9607.500602211829,27135.32672460383
15841abc-92b3-4723-b54d-ce1e5bfc1744,-464.7597383292632,-2515.097977711708,-2979.8577160409714
65d11c4a-e389-4ce3-81ee-9900a4f3c639,1599.1268807753986,3295.733564518845,4894.860445294244
d75b538b-eca9-4ad8-bae5-cb4000d3f840,-1355676.2867292904,-217456.47658013026,-1573132.7633094206
9375a61e-0e8d-405f-9b1f-71b803795970,2985475.3302667923,46966.03079115113,3032441.3610579437
1c74e692-be81-499e-b7e0-3b2398ac2697,-18433.964378083983,-5028.609598882038,-23462.57397696602
d0c043a3-224d-4f46-a24c-c7c9ab5be623,-73819.63122741229,-56013.62968264207,-129833.26091005436
c6a6528a-eb08-4d66-8b48-40706fa93ba1,24947.48205554636,11305.776043160513,36253.25809870687
910f83aa-3716-4a3a-a343-9751938f1610,-269715.6307430865,-135109.33149799693,-404824.96224108344
248a86c3-cb96-45b7-afd2-88067322313d,-9835405.048587507,-356078.2474383438,-10191483.29602585
16402,241229.01762069808,11195.653303406714,252424.6709241048
bac50a33-c712-4c39-8c9e-9ead5d04f64f,-60170497.379986666,-294444.23554092145,-60464941.615527585
16440,-1193056.965320052,-209331.53003773416,-1402388.4953577863
89fc49b8-bea1-42d0-b397-ef00f184333f,715.4729607170452,-433.6414646786484,281.8314960383969
fb5c3028-07dc-42ce-bf3e-00782c91f595,-1181.9538514964393,1513.6708400726266,331.71698857618725
46e6d4ce-20ef-4cb8-bc06-18257af0e91e,78731.86180508223,-46673.96417270259,32057.89763237964
efb8bcab-7a10-45d9-b6b3-5a2f855e2c96,-165253.26584200416,-44738.74452477305,-209992.01036677722
b58a892c-da69-4241-8d26-9ae4cc1c4816,-5482.9277948309555,-12310.856091175154,-17793.78388600611
9ebf84b2-1516-4144-8afe-4240953a6938,-2270088.599249441,-105651.16374742832,-2375739.7629968696
50472786-7419-4b44-adbb-5ae6fc683f51,-584122.6598844205,-60425.59963318404,-644548.2595176045
5f1e89f2-6761-4af2-9f2d-01f13294fcb0,-25098.190780310877,-75252.50588486742,-100350.6966651783
0c4b7e60-6471-4878-8427-41a1d870b191,297701.2282380587,41924.09864366527,339625.32688172394
c95dc9a3-5d04-45f4-b915-09f1c3d0ba1c,-1146.1304374785632,1315.7802951240337,169.64985764547052
4ce39bf7-a353-4d67-91fe-11c2ba66d7ef,-533.4747411592652,618.6661489982706,85.19140783900536
2c1aa774-1534-4ea2-8b6d-3b8f5f6fa0b2,15380.54632254494,-3783.784939815934,11596.761382729006
41a68452-aae6-4014-a689-1ac1a0cea417,-884586.1566509691,-145232.08207790015,-1029818.2387288692
251bb71b-cf7f-43a5-9fca-8853ad4f252d,-906794.7315391309,-134181.52167282815,-1040976.253211959
53711c78-7293-4304-b82c-3fa1587d093f,1153.9864236057324,-18.902451937972273,1135.0839716677601
16452,-1838955.663713526,-114390.41596334946,-1953346.0796768754
a70c307e-b8cc-427e-b6bb-81de119f9ddb,-2145.2977094583794,-5094.045750620971,-7239.343460079351
bd079313-5218-4c95-95b9-2324ba9c8e1d,-26.85165147313849,25.274949461529268,-1.5767020116092207
80b894e5-5330-4dd4-9e3a-276c4883ab62,-114945.07835293045,-49529.83821379095,-164474.9165667214
608a67d0-8359-403e-8883-c185053923ba,23.851086273496954,-23.95854362416926,-0.10745735067230641
8ce8dbb8-1682-491c-bd22-455fffefabed,5372873.838104276,157961.4166126496,5530835.254716925
3b89f909-e814-4147-a3e5-4d80b89ef1de,541.1143007899755,-5314.408358472701,-4773.294057682726
64619d89-79d1-4320-ab20-ff5102ac56f1,-285925.3630754536,-61343.19058452982,-347268.55365998344
27c64d1c-7e03-4026-b215-10a5add4f3be,-61001.96628213596,-37118.5710587611,-98120.53734089706
b6d01fbd-660d-4549-8e5a-5f31efdb89cb,-33223236.08023847,-8146141.089095683,-41369377.16933415
86c33b22-1e16-409e-a7ac-389dc2b6a37d,-1444536.9758280332,-132818.50192677465,-1577355.4777548078
86041910-f71d-4288-bee3-15495a3e743e,-5373.3892077070395,3234.8102184288123,-2138.578989278227
b0e235ba-2552-4f7b-8a47-f6e3de0b7d11,-1449931.6729498447,-213204.01780975825,-1663135.690759603
16424,-441939878.5099849,-1199608.7090225779,-443139487.2190075
16457,-307474.4072114596,-59145.22896918283,-366619.6361806424
fe42cf82-93a1-48e1-a284-1ca081cda132,-123987.96812079367,24842.918378112343,-99145.04974268132
4a945bc0-7616-47cb-95dd-b51369dcb96a,-23328924.80849463,-4390189.639940716,-27719114.448435348
8d2f726b-adf9-4c8b-a6b8-cdf8a33ffa30,-2286.3211484647545,-10217.879745867976,-12504.200894332731
4fb146a1-70fb-46d4-9817-ce2e27926608,4753.893979568467,-7198.908494509135,-2445.014514940668
ebfeef26-f458-47a9-bad0-331d53dc1bf5,-3366249.69327656,-358783.5785398944,-3725033.2718164544
6b014a04-ec5a-4e01-bc5a-5a7e4a36e835,63237.507270332644,42280.151421192146,105517.65869152479
34e25de9-9cd4-4af5-9856-b6097d865cb6,-1270913.9954715353,-125843.19091348657,-1396757.1863850218
4504a897-bbdb-46c5-932b-e6109adcd825,-8364.101034268388,-49659.39754830496,-58023.498582573346
138d61f1-aa4a-4a05-81df-fcc216774e71,-28685835.805562675,-5675170.894884037,-34361006.70044671
16455,2390042.4100217884,-147616.2380758528,2242426.1719459356
38e35232-6848-41ed-9a10-8715528d534a,-51894.0707128105,-16141.110086190774,-68035.18079900127
9ea90cd0-522a-4910-ae87-53cbf60dd401,-64262.337754376735,-35759.87434877201,-100022.21210314875
5fe2211e-7f88-41a6-a44a-0c8561d3ebf3,1216.6459916955982,-1408.0020916396986,-191.35609994410044
e004c656-6ba3-4daa-b034-37491f872de2,-461.8818615929772,-2050.130485185025,-2512.012346778002
d3886a65-04e5-4575-b798-7e217cd7d3c6,-7994155.666836753,115243.63565283158,-7878912.031183921
41732494-175b-4314-a747-da19b094a979,-24835702.00711918,-5066027.891200929,-29901729.89832011
d2b99e29-5566-4d6f-896f-2f0739ea4e91,-1751149.661315333,-148995.88342882122,-1900145.5447441544
16403,-10951.550744335706,-19002.587055767173,-29954.13780010288
daeb3048-b789-41be-a43c-639fdef9514c,-266.76413763642256,265.71912197457465,-1.0450156618479276
19f0b674-b9ae-431f-a87a-538fa51f8c8e,2311.9620450443285,-3004.1667854068946,-692.2047403625661
258e8d14-da6a-4e30-b024-d2eaa9a0c686,35.183722400624866,-35.42457205962951,-0.24084965900464453
c3901baf-7d14-45d3-addf-0d06799fcfe3,-247895.21863488213,-14819.043558015252,-262714.2621928974
5409bc31-9af2-4b89-9212-5cedc6583fb5,12450.20154397382,-8165.542403860006,4284.659140113815
03dd64c4-6b6a-4365-b1a6-5ade63d67dcd,-1055.198479140225,485.43876387703347,-569.7597152631914
b5c14783-bcaa-44bd-82b7-b240c7f65f9e,-37469473.403740525,-6849104.068976041,-44318577.47271657
a2bb1ed0-d79b-4bc2-8f36-4eee09eee336,-428304.9986514624,-452222.5261995505,-880527.5248510129
ad4dece4-d4d3-4732-9db7-1272b36946b7,-89437.26585985669,-14491.466485871972,-103928.73234572867
9a4a60fa-075b-451a-81f4-7fd886f91965,-525543.3421050627,-80820.05379841504,-606363.3959034777
12bc2cb3-3e59-4472-b053-4dd33acd2ae0,-3447.3058143397993,16230.397327074874,12783.091512735075
57ea7f01-5d78-40a9-aec5-762a136b305c,-12072.36020116738,-36647.415846603944,-48719.776047771324
63798331-704a-4630-86f9-da64cc42ad40,-24184.15120958967,-11843.431137216126,-36027.58234680579
3e46fa21-527b-4672-ab87-56b974738554,4048.303085385313,-2247.8856968324017,1800.4173885529112
ba72a5e9-81c8-4933-9888-5619324bebe7,-7722398.891161279,-895452.6834781946,-8617851.574639473
2060f364-f44a-4fdc-94fa-2bd428e4014e,-490584.2832505542,-94037.79937949237,-584622.0826300465
e9ddc8cd-11a5-4b5f-9f16-9f0e49bf0d16,-1232379.6785528527,-212839.59786674002,-1445219.2764195928
54c4b5d0-f61e-4444-8c1e-3f4784df6aad,-6.00758106180522,6.015741256428053,0.008160194622833628
32e7e11e-0d59-4afe-b701-d496e86ff267,-934955.7772291885,-88934.52232167286,-1023890.2995508614
63b8dafb-cf5d-4ad8-997f-7e9ce1ca67ac,-8265575.72290045,-412859.5491011287,-8678435.27200158
93b8ef16-1a00-4d2b-84c9-6f5ecac24d1b,-113103.68423187528,-39457.86368204364,-152561.5479139189
7a7a3e34-033a-4041-8454-8b483cd909c2,-107161.68620199506,-42139.891719416424,-149301.5779214115
f60e2a91-3e36-4d3c-851b-d7ccc50223c8,-32928204.72178806,-7051585.345805573,-39979790.067593634
8c419033-e828-4c0e-9a54-d9084ddb87fb,-103166680.30938216,-24992917.171506986,-128159597.48088914
20bc42e4-0e97-4068-a2e8-bb0e6743f63e,-803124.5557604001,-148409.02588686818,-951533.5816472683
16441,-126429.16600717008,-24937.62398803534,-151366.7899952054
b0d07f93-d499-44f6-80fe-1c3fcf6a65ac,-31212.435281515383,-42762.34552636226,-73974.78080787764
2b03d199-ac18-4190-9f2b-22fff8205237,-20859.085866233276,-13464.413482510907,-34323.49934874418
e991898e-301f-4ccd-8794-851e1cc158df,-135822965.20440993,-27098124.947560124,-162921090.15197006
5ffc25d1-97f4-4eb2-b31e-8e1a5cb39aa8,-89574.76195588199,-42357.79737734478,-131932.55933322676
a48a1884-0253-4790-910d-0b9c18089494,4749.466685322492,-57702.9428962895,-52953.47621096701
f1f11e26-f50b-4e90-9cdb-324e96cd199e,-297.79693069538325,3530.060883937422,3232.263953242039
62ac9263-d81f-4904-9140-ecd7b92a9325,-2188781.8138870313,-76908.98799077107,-2265690.8018778022
fce1f270-ed5c-4ae7-9b52-a3dd8995bb68,109860.47121263438,-12844.558862016365,97015.91235061802
68f875ee-01e6-45ac-ae4e-cceab935f1f8,-194973.5192417053,-162806.70977664588,-357780.2290183512
e3b8d5ec-34c5-4393-b847-bd767ee9f81e,-11305088.649124503,-2211148.9676236017,-13516237.616748106
66db2095-0258-45a0-9476-4976facfaf1d,644.8475638344561,-576.3758209785224,68.47174285593371
7ebc1c8a-e5bb-41af-b8c3-5d64b8331218,-724500.4161133188,-124854.16605105162,-849354.5821643703
ed48f8cd-4735-4d85-b60b-85072796882c,6963.092583446879,3615.0453693801746,10578.137952827054
e7723aa5-1224-45d6-aa68-4de3a81c0604,-87448.12399341198,41173.061977335674,-46275.06201607631
ef467def-c278-49f1-a075-61e761552fa2,-587234.1928381355,-85856.69691012126,-673090.8897482568
90188921-2e05-402b-a7f4-f8842b3b88e8,-6091369.13585247,-1373612.4312750408,-7464981.567127511
1a5f93c5-21ff-4929-bde0-e7d6587a48a9,-169666.69725790742,-30149.481125882674,-199816.1783837901
b07bad35-f748-4af7-8089-f5c5a3fb5056,795.5135973191175,-1081.041868339179,-285.5282710200615
ebd907e9-93a0-47f7-9c4d-ab7c7d8f6ad1,-809581.071310765,-106864.11890298422,-916445.1902137492
1cfc34b7-f406-440e-b702-69dbdec37fa7,-8864357.076144874,-2269633.521838344,-11133990.597983219
5dda62d7-3341-4f03-8880-8f9803e9956f,-1176021.1750968932,-150677.8856209186,-1326699.0607178118
27b2385c-e249-46c9-a031-db5e11b90061,1773871.107500112,99513.55352690961,1873384.6610270215
820bc83e-0c9b-4f3a-ae15-7423927453fd,-10579.186680987816,-20550.00208291827,-31129.188763906084
a1f147ed-6fce-4276-8375-4dde6e5e9017,-333921.4930637749,-52303.29916295257,-386224.79222672747
beb5da93-7c73-48e8-b629-bd1d9d93e0c6,-410780.34501689766,-62029.78829896206,-472810.1333158597
16454,41550.2930325534,-12991.833403650642,28558.45962890276
16423,-26022.05473882195,-15256.314284417655,-41278.369023239604
42bbec89-106f-450f-828b-c19b95cead84,-93344249.83071686,-41244.35058555836,-93385494.18130243
57aaf843-7ecd-4432-b92d-8f1dce9ea7ea,-2240604.309278723,-133155.2145345027,-2373759.5238132253
8c915c1f-86cf-4712-ad8d-c1c6fd6db49d,761.2221140247739,-6089.89785316456,-5328.675739139786
b90f9e58-ee9f-4e91-8cb4-01516b5bd6ab,255.21238063108416,-339.7906823812649,-84.57830175018073
f0ff162d-52e0-4dd9-b973-89bddf73c201,1239.4430992894659,-2328.9886187680795,-1089.5455194786136
e10a56ec-bc75-4080-97e1-fb2ccde82216,-37094604.29821431,-7922499.846794376,-45017104.14500868
4639264a-54f4-4c5a-aa5d-88b444bd7a20,-1160.7474105968117,1769.992748517742,609.2453379209304
16464151-62fa-43ed-a59c-652ca4944232,-14682.128841339527,3232.978435765353,-11449.150405574173
7949410b-6eb1-4d19-a499-d90504bba829,-26012.89794132118,-18523.426369634602,-44536.32431095578
365a4ea2-5bba-4ad9-a32e-348ea2aa7092,-23896.961269430176,-12606.284070837532,-36503.245340267706
f0cf3e64-2e2d-4954-8971-f88662bb8c6e,-38538.731142047385,-38899.13553924191,-77437.86668128929
464d17b9-2da0-4700-a5ea-ec789e7fd10d,-3738.443268386485,2002.243224010952,-1736.2000443755333
d6d1134a-094d-4a01-90aa-87af7c5e0195,-88977.22888270617,-53948.90116750658,-142926.13005021276
8e3ba761-0b13-4fb9-8832-51fb8050a760,285.07418346100394,-2657.7558317115886,-2372.6816482505847
14d67de8-228e-49eb-985a-20d2e9ce9cbc,-27292630.351830103,-5114543.454260843,-32407173.806090944
d9dbf7e0-d281-401d-8d39-783636f74fe8,2009.0353556846585,11562.8345340999,13571.869889784559
0c8432e7-b8d2-4188-88de-67f2936226aa,-120272.74506699266,-74821.2619152864,-195094.00698227907
1cbe19c8-a5de-41a7-a52d-f38a7eef4995,-72089.48184742809,-10207.939783173362,-82297.42163060146
4bf4a2a6-d20f-487c-906d-319a0f451315,-71294.0156804685,-84029.11410748988,-155323.12978795837
cb484940-596f-4183-8eee-25b1999c3aba,-218283.62478209456,-97876.91880958271,-316160.54359167727
483b1cda-f977-4b8f-ab50-07d762dbaa69,-119694.80575647877,-59167.34166775743,-178862.1474242362
16415,472.6222893646609,-10478.000005090827,-10005.377715726167
935507b6-f5da-47f7-8b15-cae3323e8ee9,-26169.794127166682,22017.158204700565,-4152.635922466117
87f69993-f2ee-4df2-98a0-a6617780edd7,-256.99636368589927,-9058.312454912175,-9315.308818598074
5ca61733-cb93-4111-b6ad-362ded0f7e3e,3162714.528335627,77979.09842101365,3240693.6267566406
1b5deee5-7585-4711-9412-4c38594d15e2,-102815.68188665355,-22037.470161959613,-124853.15204861316
3801dabe-a68f-4951-9c63-a472d846a21f,-440392976.4157879,-766564.1538169485,-441159540.5696048
29da7c46-0bc6-4ad9-a729-ff8ac8e27568,363.40610716548144,422.3083576237841,785.7144647892655
c8496fd4-f735-4c19-b0f5-c8cb809cef90,1857.7471931815112,-5844.803283348344,-3987.0560901668327
a7b05a99-9fad-4ebd-b652-1b7608e27767,-867.972951347143,816.0639420644908,-51.90900928265221
7a3428e5-434f-4599-9d57-0ab19d1bb4be,-12297.58363291565,-4156.356502621058,-16453.940135536708
732bfde3-7590-481d-b1bb-580514764285,-48671259.58701769,-8922294.564575002,-57593554.151592694
b50b6c28-3ae0-47b9-b140-884da6f1ba87,-2371.1605582932707,-2684.2940662184947,-5055.454624511765
83b2c595-39eb-4b0e-ba30-1a5d14bf9a8f,1074.3169898908773,-873.26118640355,201.05580348732724
c574bf11-f6e1-46d6-8a82-f966998c89e7,763.4541684978792,-1744.400429412467,-980.9462609145878
b4cbd3dd-bf2f-4694-ba48-ffd963187a5c,464.0634300376472,-985.0404689393467,-520.9770389016995
cf57875c-430d-444a-be07-abde3c8eafab,77688.15144717142,-23877.416176527306,53810.735270644116
3dba4442-9b7a-4435-8e7e-65452c530d3b,-3044.2999384132836,-15288.643160769383,-18332.943099182667
1a1f9736-2637-42cd-8510-810e34a304df,151083.28413774536,-17150.680733740526,133932.60340400483
d23df84c-e768-4c55-a021-9f72fa398eb6,128.52095506878064,-139.31052466749978,-10.78956959871915
8a23353b-1288-499b-b7c3-c245dbd0d487,-29151278.895058878,-6081340.223298604,-35232619.11835748
e553c8cf-3400-4305-9e23-54fb85a6700a,-61139.217146243944,-51334.25479989774,-112473.47194614168
24b71a39-49ad-4691-a974-ef469d6be183,-21077.226402536027,-26647.027787897045,-47724.25419043307
5907b372-3a5d-405c-aa94-39c29e98a818,-2843.585257826614,-5670.061706058771,-8513.646963885385
2e350836-e210-4f07-9346-f953514ac393,-49062827.597185224,-9174457.58672531,-58237285.183910534
38caa1ac-63ac-440c-87d0-d3de9bcf1011,-1222324.2618075216,-142496.7378235582,-1364820.9996310798
3a347178-0e37-4ae8-a230-f74ff6f5a6a0,78.67985956385735,-85.25885419822592,-6.578994634368567
4f160514-405a-42f8-801b-5188d65b9d33,-376.1028889150566,-15372.301350993268,-15748.404239908325
0ac4871e-0198-447c-a7f8-1066125fc174,-139062163.99545655,-28110756.09293399,-167172920.08839053
bbffef0a-9431-4b7a-9824-a1271dbc5b7f,-28537708.412826434,-6289359.036957668,-34827067.4497841
0dcd6c37-ea7e-4dfa-80f3-ffc922bc75e9,-949.3236402564744,1345.9618394112454,396.638199154771
275895ec-9a7f-424f-afbe-76da7fdd6b22,-206818.15198452977,-100493.96899282097,-307312.12097735074
47a50cfa-f8ac-4421-9cd3-cd2e77806755,4549.442342356728,-12014.305524209823,-7464.863181853096
08c81f95-46ee-4c88-a62c-b8d589337d58,-305667.3480230774,-101780.05326376508,-407447.4012868425
39d675da-f21d-424f-8340-6611eb3ab437,-712420.156761282,-90854.55518995426,-803274.7119512362
