AccountID,Net Change over Forecast Period,Starting Amount,Ending Amount
0ac4871e-0198-447c-a7f8-1066125fc174,0.0,-9724051.040000001,-9724051.040000001
3acd58f6-527b-45c6-aa44-31893897db77,0.0,-30918.93,-30918.93
fb9e9042-ec0b-4f2e-803e-eaa16ddd2401,0.0,-19883.24,-19883.24
16461,0.0,-189742.09999999998,-189742.09999999998
ff5e8fef-8ea4-4f7a-a893-5a80e4117fc8,0.0,-7852.91,-7852.91
94a74160-282f-4f88-b1b8-92bdf1250edc,0.0,-29219.16,-29219.16
16268,0.0,-6573967.0,-6573967.0
2c8778f4-d3ef-4ff9-b912-0be449f47db8,0.0,-31844.479999999996,-31844.479999999996
29042ffc-e45d-4fe9-984f-8f8a74e550c2,0.0,-55184.97,-55184.97
03876788-f6c3-4b94-ada0-f4a4b0e6c444,0.0,-3189408.73,-3189408.73
65460b49-f83d-44c7-ba88-2872a7914563,0.0,1626.32,1626.32
16417,0.0,-5957.05,-5957.05
d3f048e7-3d2b-445f-a9c9-1b82e873f13d,0.0,-1009319.75,-1009319.75
138d61f1-aa4a-4a05-81df-fcc216774e71,0.0,-1985717.77,-1985717.77
45a441d6-69f2-4794-9247-d52be6955c47,0.0,-3697.210000000001,-3697.210000000001
054d69e4-4965-4efe-8c4c-d5fde37a5581,0.0,5525.100000000001,5525.100000000001
16433,0.0,-22661.96,-22661.96
5b5ce87d-4f3e-4a80-b809-dee53d47e4fb,0.0,-32556.93,-32556.93
303dfc2f-4791-495d-9d83-be5a95943083,0.0,-9768.47,-9768.47
7459cd82-c1f0-4580-858d-6f507f51da5a,0.0,7545.040000000001,7545.040000000001
0ef82a07-1223-499d-be93-31f40c19f375,0.0,-27840.809999999998,-27840.809999999998
16457,0.0,-19482.370000000003,-19482.370000000003
a10bd82a-3ce8-418f-a735-66dba388fb41,0.0,-22188.660000000003,-22188.660000000003
84e9504c-0b3e-43ae-87f1-cd6eb9f4efce,0.0,-41619.69,-41619.69
02996e88-f315-4cf7-ae88-d4dde67f33b7,0.0,-33669.1,-33669.1
76a56669-5360-4ce0-b8d9-68a372077bdb,0.0,-1518191.28,-1518191.28
7b69c0a0-7fcb-4037-9986-ef102e354ee5,0.0,-25823.719999999994,-25823.719999999994
5d9e892f-4507-4dc5-96f2-3371339b9d9e,0.0,-13368.91,-13368.91
dae6ef9b-1147-423a-a11c-9a3049c5f6db,0.0,-2802.1399999999976,-2802.1399999999976
7a7deb44-e94e-4eaa-af0c-75cd1bedfc1e,0.0,-11776.72,-11776.72
e7723aa5-1224-45d6-aa68-4de3a81c0604,0.0,-23536.870000000003,-23536.870000000003
0bd83140-a80d-4a56-954f-ca87c8403f9d,0.0,-10138.189999999997,-10138.189999999997
2aaef9e1-6293-4f85-97cf-dc9ef8d6ae19,0.0,-50790.96,-50790.96
1dd292bb-7f33-4a02-9fb2-5fdaf23fa6d9,0.0,-91553.43999999999,-91553.43999999999
ec13c062-938e-4a72-8715-e7ea1e426f28,0.0,1504.1100000000006,1504.1100000000006
1ac8dcf9-fbc0-4aac-b426-250e535b9dc0,0.0,-34354.36,-34354.36
d0c043a3-224d-4f46-a24c-c7c9ab5be623,0.0,-35584.22,-35584.22
a1f147ed-6fce-4276-8375-4dde6e5e9017,0.0,-16056.18,-16056.18
fa86b4a3-44ab-4bcb-88fe-46e4a451e100,0.0,-46209.45,-46209.45
ee6dc233-1f0c-4d94-bbfa-a927fd50bd7d,0.0,-67066.86,-67066.86
64abef13-12e6-4e74-bf5a-b0cb3a223ad9,0.0,4387.9,4387.9
0731f4f3-0994-4abe-bd0a-75202a1740fb,0.0,-15024.06,-15024.06
de1028b2-9d02-4920-b32f-f94e497f9315,0.0,1572.8600000000001,1572.8600000000001
46624f41-5372-40ba-81cc-a94340ee3e46,0.0,-26294.93,-26294.93
16455,0.0,-59619.020000000004,-59619.020000000004
38dd4dfd-5d6e-42ba-9c1f-62727986dad7,0.0,-18602.69,-18602.69
8643605e-6f56-4cc1-bfe6-f7d218350224,0.0,-15805.12,-15805.12
5e1b8362-3878-4fdb-a9d3-e273ad35e7f0,0.0,-2908893.14,-2908893.14
4231a6ea-08d9-4316-a510-3a8e7734d3ce,0.0,-5101.97,-5101.97
4dab951a-6707-4d62-a41d-fdd4ac718a8b,0.0,5347.08,5347.08
42bbec89-106f-450f-828b-c19b95cead84,0.0,-5567.110000000001,-5567.110000000001
0040d55b-4582-41fa-90c8-b4706c9b7152,0.0,-16731.24,-16731.24
b58a892c-da69-4241-8d26-9ae4cc1c4816,0.0,-10062.21,-10062.21
fa339661-cb78-422c-bc7f-38aac8d720c3,0.0,-93509.71,-93509.71
93ab3b0e-8488-41d9-b83c-d16abbaf0726,0.0,-60528.29,-60528.29
d45b603d-e01c-4d13-8c12-d454e5be45a2,0.0,-31342.699999999997,-31342.699999999997
54487763-c23c-47da-a892-f1ea56779314,0.0,-25542.679999999997,-25542.679999999997
04592e1b-d2c3-45bb-97bc-cc52161579c8,0.0,-5687.879999999999,-5687.879999999999
d4cc0802-2242-4c9b-aead-5669e55c6376,0.0,-384.6800000000003,-384.6800000000003
2f2b3f80-038d-42a8-89c1-d8dac760b25a,0.0,-20761.859999999997,-20761.859999999997
097d1afb-7f99-40ee-ba33-8fccda0a4d47,0.0,-27327.46,-27327.46
d3886a65-04e5-4575-b798-7e217cd7d3c6,0.0,-28664.29,-28664.29
16443,0.0,-93090.35,-93090.35
7e8334c1-0da0-4993-a413-ea18202daae9,0.0,-15975.72,-15975.72
16448,0.0,-99326.20999999998,-99326.20999999998
66db2095-0258-45a0-9476-4976facfaf1d,0.0,-1566.0399999999995,-1566.0399999999995
17f16911-4247-4728-a435-f4bf2f48e27b,0.0,-56741.72,-56741.72
16462,0.0,-1640892.5,-1640892.5
75e9d8ec-5b72-4cf4-842f-e0d5187cac1a,0.0,-14968.11,-14968.11
79d9fdf9-fce1-4f64-87cc-0f04d7d872f0,0.0,-13944.07,-13944.07
820bc83e-0c9b-4f3a-ae15-7423927453fd,0.0,-19206.16,-19206.16
f0cf3e64-2e2d-4954-8971-f88662bb8c6e,0.0,-22070.909999999996,-22070.909999999996
9ace1f5c-b778-48a8-ae82-1fcb83120e85,0.0,-11105.039999999997,-11105.039999999997
6ea0dcbc-76dc-4b7b-868a-5fcec95c668c,0.0,-58496.96,-58496.96
ea8b4d51-4794-4cd6-87b6-a0994be7a791,0.0,-15006.779999999999,-15006.779999999999
362f3d30-f33c-48ae-a94a-b70a6997080a,0.0,-13110.550000000001,-13110.550000000001
a8e447ac-20ec-4aab-b5b6-c89f58c68739,0.0,-2464700.71,-2464700.71
16441,0.0,-7724.899999999999,-7724.899999999999
64af251e-201d-413e-9d8e-9462e20ac3ee,0.0,-9027.98,-9027.98
a7b05a99-9fad-4ebd-b652-1b7608e27767,0.0,799.8599999999954,799.8599999999954
f132415a-7a6d-434f-8ded-06e9d1d80baa,0.0,-2387297.84,-2387297.84
d8311fc5-f97b-490b-9dc9-7e3ae38341da,0.0,2472.12,2472.12
8b42f28f-2bce-49ce-91cc-f984569aba91,0.0,-2386225.82,-2386225.82
ef9951b1-7a6c-450b-bbcd-eef377be520d,0.0,-69151.91,-69151.91
14b5c47e-53cc-4d57-ad18-0c9abf4afe36,0.0,-854402.92,-854402.92
57ea7f01-5d78-40a9-aec5-762a136b305c,0.0,-30322.17,-30322.17
99f48ac1-f7b7-4605-b5b7-3401cadb1387,0.0,-1669610.43,-1669610.43
16456,0.0,62629.6,62629.6
16422,0.0,-11294.8,-11294.8
a4486049-d389-401a-8b2a-6258f1bd3b8c,0.0,-5496.39,-5496.39
19bdb0e0-fb03-4ee4-a68c-f96085eb54e1,0.0,-328.94000000000017,-328.94000000000017
16447,0.0,-64111.81,-64111.81
97e91e31-ff49-4714-99a5-8f09cdd13a67,0.0,-50206.729999999996,-50206.729999999996
3b7c60c3-3811-47fa-b4bc-23e42a622bea,0.0,-48185.85,-48185.85
ad30b0b3-c80d-4529-b96c-46bca626a090,0.0,-2343.37,-2343.37
8f13b0d7-654c-4600-ac2d-12f723f78381,0.0,-45972.54,-45972.54
cb484940-596f-4183-8eee-25b1999c3aba,0.0,-46663.840000000004,-46663.840000000004
e3224f97-0eb1-4f42-963e-87bb423bdab7,0.0,-43794.74999999999,-43794.74999999999
6f84d3b0-3bd9-4528-912f-641dd92e6474,0.0,-1142676.78,-1142676.78
e520d0a6-a1d7-468a-9d5b-3e554dafe615,0.0,-45892.74,-45892.74
e553c8cf-3400-4305-9e23-54fb85a6700a,0.0,-35060.57,-35060.57
907a2b73-e7c4-45bc-8a31-862dc6829851,0.0,-1515.2600000000002,-1515.2600000000002
177534b8-6182-4c33-a2a7-90c1e83e4102,0.0,-17872.589999999997,-17872.589999999997
4e21e99b-cd3f-4d39-8e53-80c8e0246385,0.0,-11366.939999999999,-11366.939999999999
86c33b22-1e16-409e-a7ac-389dc2b6a37d,0.0,-33920.159999999996,-33920.159999999996
3dba4442-9b7a-4435-8e7e-65452c530d3b,0.0,-13298.749999999998,-13298.749999999998
ad4dece4-d4d3-4732-9db7-1272b36946b7,0.0,-7477.74,-7477.74
27c64d1c-7e03-4026-b215-10a5add4f3be,0.0,-20814.120000000003,-20814.120000000003
d9bc0fc9-8b67-47df-bf5c-041adbfa73c7,0.0,-309798.44,-309798.44
c95dc9a3-5d04-45f4-b915-09f1c3d0ba1c,0.0,809.7700000000004,809.7700000000004
fa02147d-6070-4454-845d-8b66cd977372,0.0,-4622.300000000001,-4622.300000000001
e991898e-301f-4ccd-8794-851e1cc158df,0.0,-9345753.44,-9345753.44
885c06cd-2f78-47d2-9a7a-092cf29e2d55,0.0,-3082878.59,-3082878.59
19f0b674-b9ae-431f-a87a-538fa51f8c8e,0.0,-3603.3099999999995,-3603.3099999999995
e168ba70-674f-42e7-b0ae-c3e63cfbd7f3,0.0,-18565.98,-18565.98
b7cebbed-7016-4c5b-a033-a15873b28639,0.0,-18936.45,-18936.45
138b5201-91ad-4e41-bc34-1f9b5a6a6921,0.0,10133.039999999999,10133.039999999999
5ffc25d1-97f4-4eb2-b31e-8e1a5cb39aa8,0.0,-22409.1,-22409.1
f1a3f024-a7b5-4577-9792-70976b2bd628,0.0,-59351.41,-59351.41
fe4c04ad-3268-4293-8446-e2b5ab9daabb,0.0,10747.800000000001,10747.800000000001
f5b42988-2e6c-4ace-bef6-7ee8891ebd09,0.0,-14357.64,-14357.64
41732494-175b-4314-a747-da19b094a979,0.0,-1804729.47,-1804729.47
ed63e0ef-ecf4-4df3-8c62-874b1a83b5b6,0.0,-29313.059999999998,-29313.059999999998
16444,0.0,-33670.049999999996,-33670.049999999996
4c72dfd3-844b-460e-ae12-d1cff145fc69,0.0,-2888064.2399999998,-2888064.2399999998
f06f6fe6-0051-45b8-9f2d-97bffa1179b9,0.0,-27696.52,-27696.52
3c296219-f392-4439-9005-38cdff0824c7,0.0,-27979.03,-27979.03
257cb0e1-5031-4b67-9967-52ad1ac9486a,0.0,-45866.75,-45866.75
a82e315c-10ee-4603-b51c-242888036423,0.0,-2416.2299999999987,-2416.2299999999987
15841abc-92b3-4723-b54d-ce1e5bfc1744,0.0,-1946.3700000000001,-1946.3700000000001
16412,0.0,9500.649999999998,9500.649999999998
16430,0.0,-77429.54999999999,-77429.54999999999
4ff1bd68-bc60-4fd9-94db-f8e3b0953337,0.0,-5546.300000000001,-5546.300000000001
39b98dcd-a894-4b36-9479-caa6ef1cb15a,0.0,-26459.640000000003,-26459.640000000003
84a7c0a0-c8d7-4dc3-b276-fd2f067f8314,0.0,-28504.120000000003,-28504.120000000003
9b1abd09-fb10-4eca-96ea-bb249009511a,0.0,-41778.86,-41778.86
c3beeaa8-87ce-455d-9482-e01679b9d1eb,0.0,-43151.87,-43151.87
891bded9-75c7-469a-9f4f-c9a34839eca9,0.0,-37254.46,-37254.46
f9f7e5bd-3eeb-4be1-94e9-119efd157717,0.0,4123.130000000001,4123.130000000001
a70c307e-b8cc-427e-b6bb-81de119f9ddb,0.0,-4017.9900000000002,-4017.9900000000002
103213f5-d199-4d5f-a002-35058be2f1b3,0.0,-10717.69,-10717.69
452f115b-400a-4f40-9a10-8d46294269bb,0.0,-1782397.65,-1782397.65
fc4b16fd-ff68-494e-95e2-578219437a28,0.0,-32413.08,-32413.08
5ebd6820-eb51-402a-a10d-6f38cfe9f567,0.0,-11868.52,-11868.52
d994a8e3-00d1-4560-a25e-ba93583f96d4,0.0,-694434.47,-694434.47
4c15eaf5-4b2c-41cd-b6b4-429dffa6365b,0.0,-14143.869999999999,-14143.869999999999
d75b538b-eca9-4ad8-bae5-cb4000d3f840,0.0,-64381.02,-64381.02
f120ca87-1a3e-4f3d-8678-b1cf106d090a,0.0,-3502.9500000000016,-3502.9500000000016
239f0be0-bce4-40e1-9a0f-ead10ee1bc82,0.0,-11519.66,-11519.66
82e19ff9-172d-476c-8a8d-b873733bd3c9,0.0,-19521.02,-19521.02
42f9221c-4768-4a06-86b5-fca66c9df450,0.0,-56516.86,-56516.86
cf57875c-430d-444a-be07-abde3c8eafab,0.0,-19733.649999999998,-19733.649999999998
0711da6d-8da7-471a-a5bb-1fd8c06061e4,0.0,-9457.33,-9457.33
75e8c103-ff60-404e-b2ec-20fd39e62f1d,0.0,-33551.43,-33551.43
9c7aa0c6-1053-4f16-88ea-a8daa215a05c,0.0,-61447.94,-61447.94
eb914441-4054-464e-bd33-e27a94a95c4f,0.0,-21766.149999999998,-21766.149999999998
df382adb-108b-4e26-b9ac-cde43306da4a,0.0,443.72000000000037,443.72000000000037
5e722a02-4402-40ec-ab37-dc869ca84938,0.0,-9097.82,-9097.82
16418,0.0,-129796.69,-129796.69
16e844ca-5bfe-4af2-824b-3cb45f1d91a6,0.0,-1934228.05,-1934228.05
30fe040d-3af0-42ae-94af-45e623e39a2d,0.0,-3240236.66,-3240236.66
16408,0.0,-60843.55,-60843.55
adcdca49-2dfa-46f6-9951-f44959a43256,0.0,-20448.54,-20448.54
6af3eaf3-c610-4a76-baf2-bd0fd1574e28,0.0,-35301.58,-35301.58
fb5c3028-07dc-42ce-bf3e-00782c91f595,0.0,2828.850000000001,2828.850000000001
16442,0.0,-12233.419999999998,-12233.419999999998
3e6d7420-1c88-4df5-81fc-fb4e84d8aa8d,0.0,-31957.379999999997,-31957.379999999997
7139ca78-e5f7-4085-b42b-cbb0689ca3f4,0.0,-6455.9,-6455.9
8bacc438-5861-4835-ab6b-b9a8a33e222e,0.0,6095.67,6095.67
62ac9263-d81f-4904-9140-ecd7b92a9325,0.0,-36871.18,-36871.18
5b74e76a-5211-4eeb-a58b-b952ef4dad05,0.0,-9049.800000000001,-9049.800000000001
16432,0.0,4976.080000000002,4976.080000000002
16407,0.0,-4361.47,-4361.47
8d2f726b-adf9-4c8b-a6b8-cdf8a33ffa30,0.0,-12184.47,-12184.47
65f37cba-0cd7-40e0-a52c-72160c6a4bd8,0.0,3781.9100000000008,3781.9100000000008
f8f6b318-5225-4c4e-9e85-db5288b11849,0.0,-33453.72,-33453.72
ae6b8404-cbae-4fc0-8e3e-674dd22ddf16,0.0,-4708.0,-4708.0
5f7f5bd9-d396-47e0-a12e-cbf46ad9185d,0.0,-30008.01,-30008.01
7ca24f08-5081-4e62-b0da-fdb43eabc977,0.0,-4270.439999999999,-4270.439999999999
acefbcfa-556a-47a3-96ec-df50be153b33,0.0,-2161.16,-2161.16
8fd73d1b-e8b8-4a92-83b0-f2aeb013d530,0.0,-9387.57,-9387.57
16413,0.0,-2230.12,-2230.12
3fbc9c73-8f31-4391-83fd-bb0161aaff53,0.0,-19797.489999999998,-19797.489999999998
dbe359df-af81-4583-a8cf-4c3dc6e8bae1,0.0,-16810.28,-16810.28
3542ae16-55ca-4b13-a2ad-4eb215f23f5f,0.0,-32406.38,-32406.38
1accb4ee-69df-46be-8862-663f020270d9,0.0,-14960.11,-14960.11
a57080e8-bd8b-4a4e-91fc-5e3d1a38530b,0.0,-7618.29,-7618.29
e7ca7e7a-930a-4987-8950-76f974616aa4,0.0,-1783.7199999999996,-1783.7199999999996
29da7c46-0bc6-4ad9-a729-ff8ac8e27568,0.0,-3655.7200000000007,-3655.7200000000007
47c20e4b-66ca-48be-bc99-0407acb7dad8,0.0,-1613462.28,-1613462.28
9ebf84b2-1516-4144-8afe-4240953a6938,0.0,-16975.01,-16975.01
f511ebe8-aca6-408c-9c18-d3fce71e0851,0.0,-23629.469999999998,-23629.469999999998
3af5cdc2-6656-4443-aca9-4d052358b7fb,0.0,-51431.96,-51431.96
7abb8580-30ba-4048-9163-15c58fb2db08,0.0,-66074.78,-66074.78
9d6ce43a-58df-40d0-bc2e-72449463249d,0.0,-19324.350000000002,-19324.350000000002
8b889168-cf1f-4633-8a02-2123ad7ac4d1,0.0,1096.16,1096.16
2c1aa774-1534-4ea2-8b6d-3b8f5f6fa0b2,0.0,2842.88,2842.88
88069fa5-1e97-4cdd-922a-fc7445ca713c,0.0,-34806.12,-34806.12
3801dabe-a68f-4951-9c63-a472d846a21f,0.0,-24877.010000000002,-24877.010000000002
2081376f-518f-42a2-8979-b2423d062652,0.0,-9677.58,-9677.58
16426,0.0,-7924.3099999999995,-7924.3099999999995
d6d1134a-094d-4a01-90aa-87af7c5e0195,0.0,-27103.23,-27103.23
04ed1e29-b692-495a-b083-082cf8811d5d,0.0,-18198.59,-18198.59
b0926892-ec8b-4ffd-b86e-d909fff85313,0.0,-17834.179999999997,-17834.179999999997
783d3c3c-1ced-4e77-95db-23c3a28ecba9,0.0,4368.930000000001,4368.930000000001
d2dc3c91-6cec-401b-a5b7-0ca7f753a779,0.0,-1867807.66,-1867807.66
c5d46478-c043-4ee1-b9ae-c2ed7a7db7f4,0.0,-17439.72,-17439.72
08ea2f1f-1243-46cb-bd4a-4e42a4b58145,0.0,10749.419999999998,10749.419999999998
90b2db25-7ef7-4b5f-b256-d61ae1382983,0.0,-6468.55,-6468.55
e4beced8-0e9e-4254-92b5-4b503b800581,0.0,-45719.6,-45719.6
4561b856-b108-4984-a8ca-9513fdd0ffba,0.0,-15234.859999999999,-15234.859999999999
70907c46-c3be-4ceb-a5e9-4deb8b5eb755,0.0,9.53000000000003,9.53000000000003
0dcd6c37-ea7e-4dfa-80f3-ffc922bc75e9,0.0,2022.6100000000004,2022.6100000000004
36303bb8-c95c-448d-a450-fa7981899637,0.0,-21271.37,-21271.37
83b2c595-39eb-4b0e-ba30-1a5d14bf9a8f,0.0,6639.16,6639.16
ea356d52-ad48-4efc-b75e-765b02b046f8,0.0,-7404.74,-7404.74
ef6acb75-7071-4b56-846d-408bcbb92743,0.0,-6202.45,-6202.45
53711c78-7293-4304-b82c-3fa1587d093f,0.0,-1626.12,-1626.12
369abe6c-da7d-47c1-a2c1-1521bc9a3b16,0.0,-63927.92,-63927.92
f60e2a91-3e36-4d3c-851b-d7ccc50223c8,0.0,-2531218.41,-2531218.41
16424,0.0,-46324.270000000004,-46324.270000000004
89ad2f59-a149-4cf0-9181-db8f0c54ed27,0.0,-63675.2,-63675.2
1fd4d3bf-8ab4-40dc-a8e0-ef25373306bb,0.0,-17690.38,-17690.38
d31b3080-d61d-4199-804d-6b8e16dc18f4,0.0,-79892.39,-79892.39
fe2921ef-df8f-4ec7-891b-6acdc093ec99,0.0,-19931.54,-19931.54
40b3ac9a-f6d6-41e9-abd8-200149deeacf,0.0,-52276.119999999995,-52276.119999999995
a62cc2b7-6745-4017-8e6f-e145068571c3,0.0,-7685.639999999999,-7685.639999999999
a01188e5-dc6e-4953-9fd3-30086e8a61d3,0.0,-1450.43,-1450.43
d6033be6-200d-4ca1-a084-3275c155db66,0.0,-1877.8299999999997,-1877.8299999999997
16403,0.0,-14187.880000000001,-14187.880000000001
82f4d558-9f6c-43c0-9e26-9ec9d82c9783,0.0,-2825304.98,-2825304.98
8c915c1f-86cf-4712-ad8d-c1c6fd6db49d,0.0,6760.92,6760.92
bbae91a4-be42-4e30-b9e8-f0b5fa4e9f21,0.0,-485.3900000000003,-485.3900000000003
c29abef9-d8be-4b37-bb84-f1344496cc33,0.0,-13720.119999999999,-13720.119999999999
39707c72-9fc1-46f7-9f9e-a27ae57bab63,0.0,10250.95,10250.95
43aaf6de-65e5-4d44-876d-c9bb99722e59,0.0,-50046.76,-50046.76
34e25de9-9cd4-4af5-9856-b6097d865cb6,0.0,-35327.16,-35327.16
c980b50e-d4d7-468b-9ca8-d3d4494bc041,0.0,-36022.130000000005,-36022.130000000005
92937092-480e-4b7a-87ad-01898b28c9e0,0.0,-39911.61,-39911.61
a65906d8-751f-4245-b7d2-33cc1637a407,0.0,-33347.28,-33347.28
16446,0.0,-29122.06,-29122.06
e3b8d5ec-34c5-4393-b847-bd767ee9f81e,0.0,-734717.01,-734717.01
befdf3e4-5b2c-49d3-8f53-550e2f234d9c,0.0,-231275.54,-231275.54
637e3fcd-3d1d-485c-b67d-bdcfd027bc73,0.0,-3290.519999999999,-3290.519999999999
78bf4b9f-648f-4638-8e10-96da8e239a49,0.0,18168.47,18168.47
eae20329-2c7f-4aed-8d1e-4e834599b89b,0.0,-12332.920000000002,-12332.920000000002
df539a88-770c-46e0-a988-5420f57e2fbf,0.0,-2468449.72,-2468449.72
009f96bd-aca1-4f13-8507-425aa2ebae12,0.0,5407.45,5407.45
16439,0.0,-10148.44,-10148.44
2b3d5832-3278-480c-8c0a-027be44d693d,0.0,-30686.01,-30686.01
57aaf843-7ecd-4432-b92d-8f1dce9ea7ea,0.0,-21454.24,-21454.24
28180512-082e-4f14-bc12-d66cd9c22417,0.0,8526.34,8526.34
646d78c4-d428-4162-86c0-cc7c6de8f08c,0.0,-11789.029999999999,-11789.029999999999
9bbe944f-8fb6-4be7-bbe6-093fd240556c,0.0,13145.95,13145.95
8f26459d-4da4-4c12-b2a1-56cb3f2559b4,0.0,-1620823.48,-1620823.48
365b8053-fe42-4214-b78d-012a2280ac31,0.0,-7393.14,-7393.14
3a98e91c-b44d-4427-ba16-8b762379db5c,0.0,-35663.340000000004,-35663.340000000004
16453,0.0,-104967.63,-104967.63
6cceb62f-8756-4950-b2b5-d1b7d5c37732,0.0,-294214.75,-294214.75
803e6db9-8af0-484e-babf-e670af21597f,0.0,-16977.460000000003,-16977.460000000003
81d899e7-8481-4131-80d8-93916053860a,0.0,-3038.5600000000004,-3038.5600000000004
953a9ed8-3f70-4cae-b841-86662a089c3f,0.0,-6956763.5,-6956763.5
